8,7
9,8
9,9
8,7
10,7
9,8
8,7
9,9
10,7
10,7
9,8
10,8
9,8
9,9
10,7
14,14
14,14
16,14
16,15
15,15
14,14
16,14
16,15
16,13
16,14
16,14
16,15
21,19
21,21
21,21
22,20
21,19
22,20
23,20
22,20
21,19
21,21
23,20
22,21
21,21
22,20
23,20
